,quantity_lsr_cqi,quantity_lsr_rsrp,quantity_lsr_rsrq,quantity_lsr_pusch_sinr,quantity_lsr_uplink_interference,customer_download_throughput_binned,quantity_lsr_ta_binned,Facebook,IP_OTHER,Youtube,Facebook Video,Whatsapp
1974,10.0,-104.0,-13.0,12.0,-115.57,0,0,0,0,0,0,0
1975,4.952,-112.476,-15.857,13.1,-116.04,0,0,0,0,0,0,0
1976,11.0,-83.0,-13.0,15.9,-114.85,0,0,0,0,1,0,0
1977,8.142999999999999,-115.286,-14.143,11.817,-117.544,0,1,0,0,0,0,0
1978,9.0,-106.0,-14.0,9.3,-115.27,1,0,0,0,1,0,0
1979,15.0,-116.0,-12.5,0.3,-118.27,1,1,0,0,0,1,0
1980,15.0,-77.0,-12.75,18.0,-118.107,0,0,0,0,0,0,0
1981,11.0,-98.0,-13.0,12.2,-112.84,1,1,0,1,0,0,0
1982,5.0,-124.0,-17.0,11.0,-118.02,1,0,0,0,1,0,0
1983,10.4,-84.2,-13.4,13.063,-111.786,1,0,1,0,0,0,0
1984,14.0,-109.0,-11.5,12.8,-116.25,0,0,0,0,1,0,0
1985,5.95,-95.177,-16.852999999999998,12.069,-115.076,1,0,0,0,1,0,0
1986,6.667000000000001,-99.333,-13.833,13.8,-116.7,0,0,0,0,0,0,0
1987,8.5,-91.5,-12.5,11.35,-115.07,0,0,0,0,1,0,0
1988,13.25,-96.0,-10.0,15.325,-117.003,1,0,0,0,1,0,0
1989,5.238,-89.2,-17.233,11.56,-112.863,0,0,0,0,0,0,0
1990,3.0,-135.0,-20.0,0.9,-119.2,0,0,0,0,0,0,0
1991,12.0,-120.0,-11.0,9.8,-118.37,1,0,0,0,0,0,1
1992,12.0,-120.0,-11.0,9.8,-118.37,1,0,1,0,0,0,0
1993,11.111,-98.778,-11.944,12.344,-114.434,0,0,0,0,0,0,1
1994,8.333,-107.0,-11.167,11.167,-116.927,0,0,0,0,0,1,0
1995,6.332999999999999,-119.0,-17.667,6.6,-113.963,1,0,0,0,0,1,0
1996,5.0,-103.0,-10.0,12.0,-118.53,0,0,0,0,0,0,0
1997,5.0,-129.0,-19.5,4.4,-118.3,1,1,0,0,0,0,0
1998,7.834,-86.75,-8.125,16.8,-114.854,0,0,0,0,0,0,0
1999,10.0,-101.0,-11.0,7.75,-115.4,0,0,0,0,0,0,0
2000,10.5,-88.5,-11.75,16.2,-114.875,0,0,0,0,0,0,1
2001,10.5,-104.75,-14.084,4.213,-116.899,0,0,0,0,0,0,1
2002,9.5,-81.5,-13.25,16.1,-113.82,0,0,0,0,0,1,0
2003,9.75,-110.8,-10.6,10.038,-118.196,0,1,0,0,0,0,0
2004,7.0,-123.0,-16.0,4.8,-118.9,0,1,0,0,0,0,0
2005,5.714,-85.8,-15.467,13.942,-111.812,0,0,0,0,0,0,0
2006,12.0,-90.143,-7.357,19.371,-116.059,0,0,0,0,0,0,0
2007,8.8,-102.0,-12.5,12.038,-113.877,0,0,0,0,1,0,0
2008,5.167000000000001,-88.405,-18.155,12.617,-115.244,1,0,1,0,0,0,0
2009,10.25,-84.75,-7.0,15.55,-114.21,0,0,0,0,0,0,0
2010,3.0,-98.0,-9.0,13.8,-116.17,1,0,0,1,0,0,0
2011,9.5,-95.5,-13.25,12.933,-114.98,0,0,0,0,0,1,0
2012,9.0,-110.0,-9.5,14.7,-118.16,0,0,0,0,1,0,0
2013,7.0,-109.0,-16.5,10.1,-114.52,0,0,0,0,1,0,0
2014,13.0,-84.0,-10.5,18.8,-117.55,1,0,0,0,0,0,0
2015,13.0,-84.0,-10.5,18.8,-117.55,0,0,0,0,0,0,1
2016,11.0,-91.0,-6.0,17.2,-115.8,0,0,0,0,0,0,1
2017,15.0,-105.0,-8.5,13.3,-118.12,0,0,0,0,1,0,0
2018,6.332999999999999,-94.833,-17.25,15.45,-115.461,1,0,0,0,0,0,0
2019,14.0,-62.5,-9.25,16.2,-116.25,1,0,0,0,0,1,0
2020,14.0,-101.0,-15.0,10.4,-114.85,1,0,0,0,0,0,0
2021,12.0,-105.0,-10.75,11.325,-116.45,0,0,0,0,0,0,1
2022,10.556,-105.5,-12.375,10.667,-115.153,0,0,0,0,1,0,0
2023,8.6,-76.0,-11.333,13.425,-113.565,0,0,0,0,0,0,1
2024,4.667,-104.667,-16.5,7.332999999999999,-113.93,1,0,0,0,0,0,0
2025,6.888999999999999,-116.667,-11.611,1.467,-118.4,0,1,0,0,0,0,0
2026,10.0,-105.0,-13.0,12.8,-116.55,0,0,0,0,0,1,0
2027,5.5360000000000005,-111.572,-19.107,11.429,-117.355,0,0,0,0,0,0,0
2028,12.0,-113.0,-15.0,9.8,-113.85,0,0,0,0,1,0,0
2029,8.0,-87.0,-12.5,14.7,-114.18,0,0,0,0,0,0,0
2030,6.524,-108.128,-12.845999999999998,6.78,-117.555,0,1,0,0,0,0,0
2031,14.125,-106.0,-8.75,19.1,-118.15,0,0,0,0,0,0,1
2032,9.667,-113.0,-15.5,4.0,-118.253,0,0,1,0,0,0,0
2033,9.667,-105.0,-11.5,8.267000000000001,-115.073,0,0,0,0,0,1,0
2034,8.0,-116.0,-15.0,4.1,-118.8,0,1,0,0,1,0,0
2035,6.667000000000001,-121.125,-16.5,-0.867,-115.522,1,0,0,0,0,0,0
2036,2.0,-112.0,-20.0,-0.9,-114.56,0,0,0,0,1,0,0
2037,6.259,-109.778,-13.759,7.632999999999999,-116.611,0,0,0,0,0,0,0
2038,15.0,-87.0,-6.0,16.4,-116.18,0,0,0,0,1,0,0
2039,7.0,-93.0,-14.5,4.6,-108.87,1,0,0,0,0,0,0
2040,7.167000000000001,-99.5,-14.5,13.2,-117.497,0,0,0,0,0,1,0
2041,6.0,-119.5,-17.625,1.675,-117.06,0,1,0,0,0,0,0
2042,9.5,-80.0,-6.0,23.525,-117.15,1,0,0,0,0,0,0
2043,9.0,-112.0,-13.5,5.2,-113.2,0,0,0,0,0,0,0
2044,4.042,-112.625,-17.188,13.683,-116.211,0,0,0,0,0,1,0
2045,14.917,-77.5,-9.667,19.858,-115.653,0,0,0,0,0,0,0
2046,8.959,-93.95,-13.275,14.393,-115.377,0,0,0,0,0,0,1
2047,7.332999999999999,-115.0,-14.2,8.267000000000001,-114.213,0,0,0,0,0,0,1
2048,6.0,-111.0,-18.5,9.9,-113.22,1,0,1,0,0,0,0
2049,11.0,-114.0,-9.0,2.3,-116.04,0,0,0,0,0,0,1
2050,6.0,-81.0,-15.5,15.7,-114.55,1,0,1,0,0,0,0
2051,6.667000000000001,-97.0,-18.333,15.95,-114.03,0,0,0,1,0,0,0
2052,13.0,-107.0,-11.5,15.7,-118.13,0,0,0,0,0,1,0
2053,12.0,-94.0,-9.5,15.2,-116.11,0,0,0,0,0,0,0
2054,7.0,-105.5,-11.25,9.05,-113.2,1,0,0,0,1,0,0
2055,10.5,-91.5,-9.25,14.75,-116.87,0,0,0,0,0,0,0
2056,7.132999999999999,-104.0,-14.875,8.283,-112.238,0,0,0,0,0,0,0
2057,6.046,-82.273,-16.75,17.894000000000002,-113.815,1,0,1,0,0,0,0
2058,13.19,-97.167,-9.083,4.444,-113.763,0,0,0,0,0,0,0
2059,9.667,-101.0,-13.0,13.35,-115.87,0,0,0,0,0,0,0
2060,13.429,-87.6,-7.15,17.783,-118.586,0,0,0,0,0,0,1
2061,3.438,-118.792,-17.833,2.872,-118.566,0,1,0,0,1,0,0
2062,13.778,-95.5,-10.375,14.45,-115.898,0,0,0,0,0,0,0
2063,10.333,-92.0,-12.0,15.533,-115.103,1,0,1,0,0,0,0
2064,7.722,-73.167,-10.417,12.95,-113.7,0,0,0,0,0,1,0
2065,7.667000000000001,-120.333,-16.833,5.1,-115.18,0,0,0,0,0,0,0
2066,13.0,-92.0,-12.0,17.2,-117.06,0,0,0,0,0,1,0
2067,9.0,-115.5,-10.0,7.05,-117.825,0,0,0,0,0,0,0
2068,6.0,-97.0,-16.0,12.2,-113.97,1,0,0,1,0,0,0
2069,15.0,-84.0,-11.5,15.2,-115.1,0,0,0,0,0,0,0
2070,11.0,-84.0,-12.0,11.1,-116.74,1,0,0,0,1,0,0
2071,9.667,-70.667,-9.5,16.067,-115.94,0,0,0,0,0,0,0
2072,5.046,-105.228,-15.591,11.815,-115.276,1,0,1,0,0,0,0
2073,8.667,-107.833,-16.167,12.817,-114.703,0,0,0,0,1,0,0
2074,7.832999999999999,-119.0,-17.5,8.3,-113.21,0,0,1,0,0,0,0
2075,14.0,-71.0,-8.0,0.6,-116.0,1,0,0,0,0,0,0
2076,11.0,-81.0,-11.5,14.7,-115.3,0,0,0,0,1,0,0
2077,11.0,-97.0,-9.0,12.7,-114.22,1,0,0,0,0,0,1
2078,9.0,-111.0,-11.5,12.5,-118.6,0,0,0,0,0,0,0
2079,5.436,-114.862,-15.664,1.7719999999999998,-111.475,0,0,0,0,0,0,0
2080,11.556,-84.5,-8.667,13.567,-114.96,0,0,0,0,1,0,0
2081,14.375,-78.0,-12.313,17.19,-117.567,0,0,0,0,0,0,0
2082,11.0,-104.0,-8.5,12.1,-116.25,1,0,0,0,0,0,0
2083,8.333,-102.333,-16.333,12.5,-113.337,0,0,0,0,0,0,1
2084,7.857,-104.583,-16.625,12.55,-117.355,0,1,0,0,0,0,1
2085,14.834,-91.0,-8.5,17.217,-119.567,0,0,0,0,0,0,0
2086,11.5,-101.667,-9.667,17.1,-117.635,0,0,0,0,0,0,1
2087,11.5,-85.5,-12.0,12.7,-116.9,0,0,0,0,0,0,1
2088,7.167000000000001,-112.0,-15.0,0.133,-114.117,0,0,0,0,0,0,0
2089,8.333,-107.667,-11.333,8.667,-113.461,0,0,0,0,0,0,1
2090,6.25,-90.0,-15.625,15.5,-113.2,0,0,0,0,0,1,0
2091,13.667,-108.75,-8.75,10.7,-112.913,0,0,0,0,0,0,0
2092,7.0,-106.0,-18.0,19.5,-113.58,0,0,0,0,0,0,0
2093,6.25,-102.333,-15.375,8.0,-114.707,0,0,0,0,0,0,0
2094,3.5,-112.0,-18.5,8.9,-117.27,0,0,0,0,0,1,0
2095,7.5,-91.7,-18.075,13.322,-114.123,0,0,0,0,0,0,0
2096,11.667,-65.0,-11.5,20.9,-116.41,0,0,0,0,0,0,0
2097,14.0,-87.0,-8.5,21.2,-117.5,0,0,0,0,0,0,0
2098,6.0,-121.0,-12.5,0.2,-115.2,1,0,0,0,0,0,0
2099,6.0,-103.0,-14.5,9.7,-116.82,1,0,0,1,0,0,0
2100,8.667,-90.667,-15.417,13.188,-106.523,0,0,0,0,0,0,0
2101,7.773,-93.625,-10.563,10.25,-115.797,0,0,0,0,0,0,0
2102,9.5,-100.0,-13.0,10.6,-115.27,0,0,0,0,0,0,0
2103,1.444,-124.667,-19.944000000000003,2.244,-115.907,0,0,0,0,0,0,0
2104,13.417,-74.125,-10.063,16.5,-113.505,0,0,0,1,0,0,0
2105,7.056,-103.833,-18.389,8.067,-112.66,0,0,0,0,0,1,0
2106,12.556,-82.0,-12.0,14.778,-117.532,0,0,0,0,0,0,0
2107,6.0,-72.5,-12.5,15.35,-113.1,0,0,0,0,0,1,0
2108,12.0,-95.0,-12.5,17.1,-117.37,0,0,0,0,1,0,0
2109,12.875,-88.75,-15.125,18.6,-117.587,0,0,1,0,0,0,0
2110,7.0,-104.5,-13.75,11.3,-114.525,1,0,0,0,0,0,0
2111,13.0,-98.0,-12.5,13.3,-113.08,1,0,0,0,0,0,0
2112,5.278,-117.667,-13.417,4.056,-116.828,0,0,0,0,1,0,0
2113,12.0,-88.0,-10.5,17.0,-117.87,0,0,0,0,0,1,0
2114,10.5,-96.0,-14.0,9.45,-113.85,0,0,0,0,0,0,0
2115,5.0,-109.0,-18.5,11.967,-114.917,0,0,0,0,0,0,0
2116,13.25,-68.5,-9.25,10.8,-116.51,0,0,0,0,0,0,0
2117,7.0,-106.5,-15.084,9.55,-109.415,0,0,0,0,0,0,0
2118,9.857,-117.929,-11.25,5.725,-117.893,0,0,0,0,1,0,0
2119,6.0,-102.0,-17.5,13.5,-112.88,1,0,0,1,0,0,0
2120,8.889,-99.945,-14.75,14.25,-115.434,0,0,0,0,0,0,1
2121,13.0,-100.0,-13.0,15.3,-118.37,0,0,0,0,1,0,0
2122,4.405,-98.41,-17.705,11.829,-114.825,0,0,0,0,0,0,0
2123,4.2,-93.104,-19.084,13.65,-111.457,0,0,0,0,0,0,0
2124,7.0,-93.0,-14.5,11.0,-113.07,0,0,0,0,1,0,0
2125,12.5,-99.5,-10.25,16.9,-116.997,0,0,0,0,1,0,0
2126,7.0,-97.5,-16.25,14.85,-114.5,1,0,0,0,0,0,0
2127,13.0,-109.0,-11.0,14.5,-113.58,0,0,0,0,1,0,0
2128,4.75,-125.25,-18.875,-1.225,-118.85,1,1,0,0,0,0,1
2129,8.5,-100.0,-12.75,11.05,-114.415,0,0,0,0,1,0,0
2130,3.569,-113.215,-19.116,12.125,-118.932,0,1,0,0,1,0,0
2131,5.571000000000001,-105.667,-17.333,12.783,-112.952,0,0,0,0,0,0,1
2132,7.047999999999999,-83.714,-15.619000000000002,16.458,-110.733,1,0,0,0,0,0,0
2133,10.5,-101.0,-11.5,11.05,-113.71,0,0,0,0,0,1,0
2134,13.0,-110.0,-10.0,11.9,-118.57,1,0,0,1,0,0,0
2135,7.428999999999999,-104.917,-14.042,12.229,-116.003,0,0,0,0,0,0,0
2136,8.0,-103.0,-10.5,8.75,-118.19,0,1,0,0,1,0,0
2137,5.582999999999999,-99.25,-17.083,12.967,-113.367,0,0,0,0,0,0,0
2138,8.083,-91.667,-15.667,11.478,-112.596,1,0,0,0,1,0,0
2139,9.0,-79.0,-11.5,14.9,-112.38,0,0,0,0,0,0,0
2140,5.667000000000001,-115.083,-16.458,10.922,-116.588,0,0,0,0,0,0,0
2141,5.0,-119.0,-16.667,10.933,-115.523,0,0,0,0,0,0,0
2142,8.0,-97.0,-10.5,17.6,-118.65,1,0,0,0,0,0,0
2143,12.5,-106.5,-11.2,15.35,-116.958,0,0,0,0,0,0,0
2144,12.0,-88.0,-7.5,16.7,-116.77,0,0,0,0,1,0,0
2145,11.5,-101.0,-13.0,16.4,-116.07,0,0,0,0,0,0,0
2146,10.0,-101.0,-13.0,13.3,-113.66,1,0,0,0,0,0,0
2147,2.0,-114.0,-20.0,4.9,-112.55,1,0,0,1,0,0,0
2148,13.0,-95.5,-10.25,5.45,-114.535,1,0,0,0,0,0,0
2149,12.0,-86.0,-9.5,16.6,-115.75,0,0,0,0,1,0,0
2150,2.833,-104.0,-15.875,11.983,-115.953,0,0,0,0,0,1,0
2151,11.75,-116.5,-14.0,7.675,-113.042,1,0,0,1,0,0,0
2152,8.571,-87.75,-8.5,18.233,-118.737,0,0,0,0,0,0,1
2153,5.0,-118.0,-17.0,-4.7,-115.8,1,0,1,0,0,0,0
2154,12.333,-109.834,-9.5,5.061,-119.173,0,0,0,0,1,0,0
2155,11.333,-110.667,-9.833,6.5,-119.087,0,0,0,0,0,0,1
2156,7.0,-124.0,-14.5,3.7,-118.2,0,0,0,0,0,0,1
2157,11.0,-86.0,-9.5,11.9,-118.27,1,0,0,0,1,0,0
2158,11.063,-115.875,-11.844,5.363,-116.665,1,0,1,0,0,0,0
2159,13.0,-107.0,-10.0,14.7,-116.47,1,0,0,0,0,0,0
2160,1.6669999999999998,-127.0,-19.5,2.367,-117.45,1,1,0,0,0,0,0
2161,9.0,-86.0,-14.5,17.6,-116.25,0,0,0,0,1,0,0
2162,9.333,-91.0,-12.0,15.633,-115.17,0,0,0,0,0,1,0
2163,10.0,-129.0,-18.25,13.4,-118.435,0,0,0,0,0,1,0
2164,12.667,-97.5,-9.334,14.878,-115.544,1,0,0,1,0,0,0
2165,14.667,-86.0,-9.25,17.95,-117.247,0,0,0,0,0,0,0
2166,14.5,-76.5,-10.625,20.483,-117.918,0,0,0,0,0,1,0
2167,12.0,-94.0,-11.5,11.4,-117.02,0,0,0,0,0,0,1
2168,11.333,-95.5,-7.25,12.333,-117.047,0,0,0,0,0,0,0
2169,10.5,-83.5,-13.375,16.9,-115.94,0,0,0,0,0,0,0
2170,4.986000000000001,-112.606,-19.432,3.945,-118.147,1,0,0,0,1,0,0
2171,6.167000000000001,-106.334,-15.0,17.225,-116.278,0,0,0,0,0,1,0
2172,10.667,-101.5,-10.75,12.133,-116.52,0,0,0,0,1,0,0
2173,8.0,-104.5,-11.25,13.05,-112.33,1,0,0,0,0,0,0
2174,5.083,-95.889,-19.125,14.834,-115.435,1,0,0,1,0,0,0
2175,7.0,-76.5,-8.25,13.4,-115.075,0,0,0,0,0,0,1
2176,12.9,-80.375,-13.063,17.19,-118.057,0,0,0,0,0,0,1
2177,10.0,-96.75,-10.75,13.05,-114.923,1,0,0,0,1,0,0
2178,4.5,-109.5,-17.625,13.7,-112.405,0,0,0,0,0,0,0
2179,10.0,-108.0,-12.5,12.6,-113.88,0,0,0,0,0,1,0
2180,9.481,-98.407,-13.185,5.66,-115.596,0,0,1,0,0,0,0
2181,10.833,-104.667,-9.722,-3.408,-116.878,1,0,0,0,0,0,0
2182,6.125,-119.85,-15.175,4.56,-118.062,1,1,0,0,1,0,0
2183,3.0,-109.0,-17.5,15.0,-115.57,0,0,0,0,0,0,0
2184,8.0,-104.0,-13.25,13.1,-114.375,0,0,0,0,0,1,0
2185,3.745,-117.825,-19.079,2.681,-117.064,0,0,0,0,1,0,0
2186,9.167,-110.0,-13.0,11.875,-117.583,0,0,0,0,0,0,0
2187,4.706,-99.844,-17.782,14.143,-113.879,0,0,0,0,0,0,1
2188,13.0,-89.0,-11.5,7.8,-117.87,0,0,1,0,0,0,0
2189,14.0,-94.0,-11.5,9.25,-114.69,1,0,0,0,0,0,0
2190,14.667,-76.0,-7.832999999999999,12.1,-114.073,0,0,0,0,0,0,0
2191,5.5,-107.5,-18.0,13.95,-112.785,1,0,1,0,0,0,0
2192,7.667000000000001,-98.5,-14.625,14.234000000000002,-113.059,0,0,0,0,0,0,0
2193,13.0,-100.0,-10.5,10.8,-111.02,1,0,0,0,0,0,0
2194,7.778,-72.357,-12.072,15.225,-114.667,0,0,0,0,0,0,1
2195,8.9,-95.2,-14.55,15.975,-117.655,0,0,0,0,1,0,0
2196,10.833,-106.667,-13.167,16.883,-118.403,0,0,0,0,0,0,0
2197,4.0,-121.0,-14.5,11.2,-111.38,1,0,0,0,0,0,0
2198,8.0,-100.0,-10.0,12.4,-117.05,0,0,0,0,0,0,0
2199,6.81,-114.0,-17.75,12.417,-115.657,0,0,0,0,0,0,0
2200,7.832999999999999,-100.667,-14.583,10.833,-113.908,1,0,1,0,0,0,0
2201,14.429,-91.75,-10.5,15.079,-114.72,0,0,0,0,0,0,0
2202,12.111,-94.5,-14.0,17.0,-116.541,0,0,0,0,0,0,0
2203,10.111,-109.5,-9.75,8.4,-117.964,0,0,0,0,0,0,0
2204,11.167,-114.0,-12.0,14.9,-118.02,0,1,0,0,1,0,0
2205,13.75,-84.0,-9.0,17.25,-116.9,0,0,0,0,0,0,1
2206,8.0,-100.0,-13.5,12.8,-116.87,0,0,0,0,0,0,0
2207,8.0,-109.5,-10.0,4.05,-116.325,0,0,0,0,0,0,0
2208,12.0,-114.0,-12.0,16.0,-116.65,1,0,0,0,1,0,0
2209,9.5,-94.0,-11.0,7.0,-111.815,0,0,0,0,0,0,0
2210,6.0,-113.0,-13.0,-4.7,-116.17,0,0,0,0,0,1,0
2211,6.167000000000001,-104.833,-11.833,7.75,-112.529,0,0,0,0,0,0,0
2212,9.0,-109.333,-13.667,11.35,-115.025,1,1,0,1,0,0,0
2213,11.0,-88.0,-8.5,12.15,-113.26,0,0,0,0,0,0,0
2214,8.467,-81.867,-14.0,17.32,-115.703,0,0,0,0,0,1,0
2215,9.5,-100.0,-9.0,10.6,-113.405,1,0,0,0,1,0,0
2216,11.834,-98.5,-11.5,13.884,-116.483,0,0,0,0,0,0,0
2217,5.0,-113.0,-15.25,13.45,-116.025,0,0,0,0,1,0,0
2218,13.834,-96.334,-8.75,17.1,-118.3,0,0,0,0,0,0,0
2219,5.0,-104.0,-16.5,10.8,-114.02,1,0,0,1,0,0,0
2220,8.0,-92.0,-10.5,18.5,-117.67,0,0,0,0,0,0,0
2221,8.5,-105.0,-13.0,4.3,-114.25,1,0,0,0,0,0,0
2222,10.083,-108.25,-10.75,12.708,-116.852,0,0,0,0,0,0,1
2223,12.0,-100.0,-10.5,13.4,-114.18,1,0,0,0,0,0,0
2224,12.0,-100.0,-13.0,13.1,-115.02,0,0,0,0,1,0,0
2225,5.667000000000001,-119.0,-17.833,4.967,-112.457,0,0,0,0,0,0,0
2226,6.0,-111.5,-15.75,5.8,-115.25,1,0,0,0,0,1,0
2227,5.485,-126.515,-19.455,-0.061,-117.129,0,0,0,0,1,0,0
2228,5.832999999999999,-94.667,-17.833,14.5,-115.433,1,0,0,0,0,0,0
2229,7.857,-89.167,-16.25,14.2,-114.47,0,0,0,0,0,0,1
2230,8.333,-107.333,-11.5,7.4,-113.92,0,0,0,0,0,1,0
2231,9.0,-89.0,-14.5,11.2,-109.98,0,0,0,0,0,0,0
2232,7.713999999999999,-97.333,-12.708,12.522,-112.981,0,0,0,0,1,0,0
2233,15.0,-85.0,-8.0,4.3,-112.4,0,0,0,0,0,0,1
2234,7.0,-95.0,-11.5,14.5,-116.57,1,0,0,0,0,0,0
2235,15.0,-75.0,-12.5,18.0,-115.25,0,0,0,0,1,0,0
2236,10.0,-112.0,-18.5,5.5,-116.47,1,0,0,0,1,0,0
2237,15.0,-89.0,-12.5,15.5,-115.14,1,0,1,0,0,0,0
2238,8.0,-114.889,-12.444,1.411,-117.062,0,0,0,0,0,1,0
2239,11.0,-88.0,-11.5,15.1,-115.75,1,0,0,0,0,0,0
2240,6.0,-112.0,-17.5,8.3,-111.98,1,0,0,0,0,0,0
2241,8.333,-118.667,-13.778,3.322,-118.874,0,0,0,0,0,0,0
2242,9.834,-83.0,-10.25,15.25,-114.712,0,0,0,0,0,0,1
2243,9.0,-78.0,-13.0,-5.1,-113.55,0,1,0,0,1,0,0
2244,10.715,-102.286,-14.786,-0.65,-113.45,0,0,0,0,0,0,1
2245,8.833,-81.333,-10.833,16.1,-113.057,0,0,0,0,1,0,0
2246,11.733,-99.267,-10.833,11.84,-117.423,0,0,0,0,0,0,0
2247,5.111000000000001,-111.907,-18.139,11.117,-117.602,1,1,0,1,0,0,0
2248,13.0,-105.0,-12.5,15.2,-117.75,1,0,0,1,0,0,0
2249,12.3,-79.834,-10.0,15.08,-116.763,0,0,0,0,0,0,0
2250,6.667000000000001,-105.333,-13.5,12.2,-114.55,0,0,0,0,0,0,1
2251,10.0,-107.6,-11.1,15.2,-119.7,0,1,0,0,0,0,1
2252,12.667,-87.0,-10.0,16.033,-115.117,0,0,0,0,0,1,0
2253,12.834,-96.0,-9.25,15.417,-117.436,1,0,0,0,0,0,0
2254,5.0,-124.0,-14.0,4.8,-113.95,0,0,0,0,1,0,0
2255,10.0,-69.0,-9.5,7.85,-117.71,1,0,1,0,0,0,0
2256,8.5,-104.5,-11.75,-7.5,-109.58,0,0,0,0,1,0,0
2257,10.111,-96.333,-7.667000000000001,12.55,-113.877,0,0,0,0,0,0,0
2258,9.167,-107.833,-14.708,7.367000000000001,-109.077,1,0,0,0,0,0,0
2259,5.377000000000001,-112.694,-16.528,3.815,-116.607,1,0,0,1,0,0,0
2260,9.417,-106.333,-14.167,10.933,-117.167,1,0,0,0,0,0,0
2261,11.0,-111.0,-9.5,13.2,-118.0,1,0,0,0,0,0,0
2262,3.0,-119.0,-20.0,9.2,-119.4,0,0,0,0,1,0,0
2263,6.334,-114.0,-16.0,8.684,-113.992,0,0,0,0,0,0,0
2264,9.333,-96.778,-13.333,14.133,-114.65,1,0,1,0,0,0,0
2265,10.222,-92.5,-8.107000000000001,1.172,-115.477,0,0,0,0,0,0,1
2266,6.611000000000001,-106.389,-17.269000000000002,10.733,-116.998,1,0,0,0,0,1,0
2267,7.0,-114.0,-16.5,2.8,-115.74,1,0,0,1,0,0,0
2268,10.0,-110.5,-12.0,9.6,-115.12,0,0,0,0,1,0,0
2269,7.0,-108.0,-12.5,8.1,-112.07,0,0,0,0,0,0,0
2270,9.167,-110.0,-14.0,8.067,-110.873,0,0,0,0,1,0,0
2271,7.0,-103.0,-16.5,10.6,-115.64,0,0,0,0,1,0,0
2272,8.0,-86.25,-12.75,13.067,-112.19,0,0,0,0,1,0,0
2273,14.278,-90.5,-12.667,3.34,-112.58,0,0,0,0,0,1,0
2274,11.25,-92.0,-9.125,5.85,-114.075,0,0,0,0,1,0,0
2275,7.0,-109.0,-15.75,11.55,-113.455,0,0,0,0,1,0,0
2276,13.333,-88.889,-5.806,12.2,-116.5,1,0,1,0,0,0,0
2277,7.832999999999999,-114.444,-15.361,4.025,-112.115,0,0,0,0,0,0,1
2278,9.0,-101.0,-9.5,15.1,-117.27,0,0,0,1,0,0,0
2279,5.5,-105.5,-14.875,11.25,-115.51,0,0,0,0,0,0,1
2280,8.5,-110.5,-11.75,2.95,-112.055,0,0,0,0,0,0,1
2281,10.5,-100.5,-12.25,12.15,-112.78,1,0,0,0,0,0,0
2282,7.332999999999999,-101.467,-16.8,12.753,-113.467,1,1,0,0,0,0,0
2283,6.0,-118.556,-15.667,6.456,-118.053,1,1,0,1,0,0,0
2284,5.0,-109.0,-10.5,10.9,-117.73,0,0,0,0,0,0,0
2285,13.667,-85.333,-7.832999999999999,13.35,-113.25,0,0,0,0,0,1,0
2286,8.667,-108.0,-12.25,8.167,-118.363,0,1,0,0,1,0,0
2287,8.0,-95.5,-8.5,15.0,-115.66,0,0,0,0,0,0,1
2288,9.5,-92.0,-12.0,16.55,-115.06,0,0,0,0,1,0,0
2289,6.222,-87.667,-16.167,14.1,-113.3,0,0,1,0,0,0,0
2290,8.5,-94.0,-11.75,10.9,-115.82,0,0,0,0,0,0,1
2291,13.0,-99.0,-11.5,8.0,-117.85,0,0,0,0,1,0,0
2292,9.417,-102.429,-14.929,11.45,-117.476,0,0,0,0,0,0,1
2293,11.0,-103.0,-12.5,12.4,-113.34,0,0,0,0,0,0,0
2294,8.0,-115.0,-10.0,9.925,-118.338,0,1,0,0,1,0,0
2295,8.0,-94.0,-10.5,14.75,-117.82,0,0,0,0,0,0,0
2296,5.667000000000001,-118.333,-16.083,8.367,-115.415,0,0,0,0,1,0,0
2297,9.056,-102.6,-15.8,15.559,-114.596,0,0,0,0,0,1,0
2298,11.0,-109.0,-12.0,9.4,-117.83,1,1,0,0,1,0,0
2299,9.0,-112.0,-10.0,7.6,-118.22,0,0,0,0,1,0,0
2300,3.0,-131.0,-20.0,4.6,-119.9,1,1,0,0,0,0,0
2301,15.0,-97.0,-12.0,15.7,-117.97,0,0,0,0,1,0,0
2302,5.0,-113.0,-18.5,3.8,-114.55,1,0,0,0,0,0,0
2303,6.0,-117.5,-17.0,4.8,-118.275,0,1,0,0,1,0,0
2304,6.545,-105.917,-13.833,10.711,-107.216,0,1,0,0,0,0,1
2305,12.0,-97.667,-9.667,20.567,-117.567,0,0,0,0,0,1,0
2306,13.476,-86.0,-9.667,16.695,-116.91,0,0,0,0,0,0,0
2307,8.25,-114.5,-15.125,11.8,-119.4,0,1,0,0,0,0,0
2308,10.0,-105.0,-15.0,14.0,-115.17,0,0,1,0,0,0,0
2309,8.0,-130.0,-18.0,-1.3,-118.6,0,1,0,0,0,0,1
2310,10.0,-92.0,-11.5,8.975,-111.91,1,0,0,0,0,0,0
2311,3.0,-102.0,-16.0,7.2,-113.38,0,0,0,0,1,0,0
2312,11.067,-108.334,-9.25,6.6,-114.647,0,0,0,0,1,0,0
2313,12.75,-93.5,-11.0,19.375,-112.398,0,0,0,0,0,0,0
2314,12.0,-86.0,-12.0,15.0,-115.57,0,0,1,0,0,0,0
